video_url,Step_No,Instruction_Text,Action_Type,Tool_Product,Purpose_Outcome,NLP_Matched,AI_Matched
https://www.youtube.com/watch?v=2wjLxJbSvSE,5,"To learn more about moves you can make in Chinese chess, read on.",Learn,more,more about moves you can make in Chinese chess,Learn about the Chinese chess pieces.,Practice Chinese chess rules and learn what each move is called.
https://www.youtube.com/watch?v=NdmvkBQa7cY,1,"To play basketball, first you'll need two teams.",Play,basketball,basketball,Break into two teams.,Break into two teams.
https://www.youtube.com/watch?v=NdmvkBQa7cY,2,The goal of the game is to score more points than the other team by shooting the ball into your opponent's basket.,,,The goal of the game,Score points by shooting the ball through the hoop.,Score points by shooting the ball through the hoop.
https://www.youtube.com/watch?v=NdmvkBQa7cY,3,"In the official rules, each team has five players and the game consists of four 15-minute periods.",Have,,five players,Play “21” if you’ve got an odd number of players.,Play “21” if you’ve got an odd number of players.
https://www.youtube.com/watch?v=NdmvkBQa7cY,4,"If you make a basket within the arc, it's worth two points.",Make,basket,a basket,Square up with the basket each time you shoot.,Square up with the basket each time you shoot.
https://www.youtube.com/watch?v=NdmvkBQa7cY,5,"Whereas if you shoot from outside of the arc, it's worth three points.",Shoot,from,it,Square up with the basket each time you shoot.,Score points by shooting the ball through the hoop.
https://www.youtube.com/watch?v=NdmvkBQa7cY,6,"If a player is fouled while shooting, they will get to take free throws from the foul line, which are worth one point each.",Shoot,,"to take free throws from the foul line , which are worth one point each",Get a ball and a hoop.,Score points by shooting the ball through the hoop.
https://www.youtube.com/watch?v=NdmvkBQa7cY,7,"When you're starting out, it's a good idea to practice the basics of the game, like dribbling, shooting, and passing.",Start,,"to practice the basics of the game , like dribbling , shooting , and passing","Start moving, when you're ready.",Practice dribbling with both hands.
https://www.youtube.com/watch?v=NdmvkBQa7cY,8,"Additionally, try out different positions on the court, like center, forward, and guard, so you can get a feel for what you're best at.",Try,positions,"different positions on the court , like center , forward , and guard",Get a ball and a hoop.,Learn the role of each position on the court.
https://www.youtube.com/watch?v=ifLDeE0uR5w,1,"To make military bun, start by making a ponytail in the middle of the back of your head.",Make,bun,military bun,Make a ponytail,Place a hairnet over the bun (optional).
https://www.youtube.com/watch?v=ifLDeE0uR5w,2,"Then, lift the ponytail up as you begin to twist the hair tightly, wrapping the hair around itself.",Lift,ponytail,the ponytail,Lift up the ponytail as you begin to twist it.,Lift up the ponytail as you begin to twist it.
https://www.youtube.com/watch?v=ifLDeE0uR5w,3,"Once all of the hair is nearly wrapped around the ponytail holder, secure the bun with 3 to 4 large bobby pins.",Wrap,around,around the ponytail holder,Secure the bun with 3-4 large bobby pins.,Secure the bun with 3-4 large bobby pins.
https://www.youtube.com/watch?v=ifLDeE0uR5w,4,"Now, secure the bun with a few more bobby pins.",Secure,bun,the bun,Secure the bun with 3-4 large bobby pins.,Secure the bun with 3-4 large bobby pins.
https://www.youtube.com/watch?v=_Iertuq17sU,1,The most powerful way to kick a soccer ball is to run a few steps before kicking it.,,,a soccer ball,Take a few steps back.,Practice your kick standing up.
https://www.youtube.com/watch?v=_Iertuq17sU,2,Turn your planter foot so your toe is facing the target.,Turn,foot,your planter foot,Position your planter foot.,Position your planter foot.
https://www.youtube.com/watch?v=_Iertuq17sU,3,"Swing back your kicking leg, lock your ankle, and drive through the ball with the top of your foot.",Swe,leg,your kicking leg,"Shoot the ball using the top of your foot, on the laces.","Shoot the ball using the top of your foot, on the laces."
https://www.youtube.com/watch?v=_Iertuq17sU,4,"To generate even more power, jump through the kick and land on your kicking foot.",Generate,power,even more power,Land on your shooting foot.,Practice your kick standing up.
https://www.youtube.com/watch?v=_Iertuq17sU,5,Read the article below to learn more about how to kick a soccer ball.,Read,article,the article,Understand how your lean affects the shot.,Kick the ball while sitting down.
https://www.youtube.com/watch?v=-3hNLnQ4ax8,1,"To make homemade cat repellent, mix equal parts apple cider vinegar and water in a spray bottle.",Make,repellent,homemade cat repellent,Add the vinegar and water to a spray bottle.,Add the vinegar and water to a spray bottle.
https://www.youtube.com/watch?v=-3hNLnQ4ax8,2,Spray your cat repellent wherever you want to keep cats away from.,Spray,repellent,your cat,Apply the mixture to key areas in your home.,Spray the mixture in indoor and outdoor locations.
https://www.youtube.com/watch?v=-3hNLnQ4ax8,3,"You can also make cat repellent with essential oils like citronella, lavender, peppermint, or lemongrass oil.",Make,,"cat repellent with essential oils like citronella , lavender , peppermint , or lemongrass oil",Add the citronella oil to the bottle and shake it well.,Add the essential oil to a spray bottle.
https://www.youtube.com/watch?v=-3hNLnQ4ax8,4,Just mix one part essential oil with three parts water in the spray bottle.,Mix,oil,one part essential oil,Fill the spray bottle with water and shake it well to mix.,Add the essential oil to a spray bottle.
https://www.youtube.com/watch?v=-3hNLnQ4ax8,5,"Another option is to sprinkle lemon or lime peels around the area, since cats don't like the smell of citrus.",Like,smell,Another option,Mix in the citrus peels and simmer the mixture.,Mix in the citrus peels and simmer the mixture.
https://www.youtube.com/watch?v=-3hNLnQ4ax8,6,"Avoid using cayenne or chili pepper to deter cats, since they can actually make cats sick.",Avoid,,using cayenne or chili pepper to deter cats,Spray or wipe the mixture on targeted areas.,"Combine the pepper, mustard, and cinnamon in a spray bottle."
https://www.youtube.com/watch?v=hXo6UY60IOQ,1,"Making crayons is a fun, simple project to try at home.",,,crayons,Pour the colored wax into a mold.,Mold the crayons.
https://www.youtube.com/watch?v=hXo6UY60IOQ,2,All you need is wax and some kind of pigment.,,,All,Melt the wax and tallow.,Pour the colored wax into a mold.
https://www.youtube.com/watch?v=hXo6UY60IOQ,3,"First, gather your supplies.",Gather,supplies,your supplies,Gather your supplies.,Gather your supplies.
https://www.youtube.com/watch?v=hXo6UY60IOQ,4,"Bee's wax will yield a more traditional crayon, but we're going to use Cernoba wax to get a smooth, sturdy crayon.",Yield,crayon,a more traditional crayon,Pour the colored wax into a mold.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,5,You'll need about 8-10 grams per crayon.,Need,grams,about 8 - 10 grams per crayon,,Mold the crayons.
https://www.youtube.com/watch?v=hXo6UY60IOQ,6,You'll also need a pigment.,Need,pigment,You,Pour the colored wax into a mold.,Mix in your pigments.
https://www.youtube.com/watch?v=hXo6UY60IOQ,7,"You can use earth pigments, chalk, or even cosmetics.",Use,pigments,"earth pigments , chalk , or even cosmetics",Mix in your pigments.,Mix in your pigments.
https://www.youtube.com/watch?v=hXo6UY60IOQ,8,"If you choose chalk, just grind the chalk into a fine powder.",Choose,chalk,chalk,Pour the colored wax into a mold.,Pour the colored wax into a mold.
https://www.youtube.com/watch?v=hXo6UY60IOQ,9,"You'll also need an old saucepan, a mold, 2-3 disposable cups per color of crayon, and disposable stirring sticks.",Need,saucepan,"an old saucepan , a mold , 2 - 3 disposable cups per color of crayon , and disposable stirring sticks",Pour the colored wax into a mold.,Mold the crayons.
https://www.youtube.com/watch?v=hXo6UY60IOQ,10,"To start, decide how many colors you want and measure out 2-3 grams of each pigment into your cups.",Start,,how many colors you want,Measure out your colorants.,Measure out your colorants.
https://www.youtube.com/watch?v=hXo6UY60IOQ,11,"If you want really vibrant colors, just measure out more pigment.",Want,colors,really vibrant colors,Measure out your colorants.,Measure out your colorants.
https://www.youtube.com/watch?v=hXo6UY60IOQ,12,"Next, put all the Cernoba wax into a saucepan and melt it over low heat.",Put,wax,all the Cernoba wax,Pour the colored wax into a mold.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,13,"Once the wax is completely melted, reduce the heat.",Melt,,the wax,Melt the wax.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,14,"Now, you'll mix the wax with the pigments.",Mix,wax,the wax,Mix in your pigments.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,15,Add a few tablespoons of wax into a cup and quickly stir it.,Add,tablespoons,a few tablespoons of wax,Pour the colored wax into a mold.,Pour the colored wax into a mold.
https://www.youtube.com/watch?v=hXo6UY60IOQ,16,Make sure to put the saucepan back on the burner since the wax hardens fast.,Make,,sure to put the saucepan back on the burner,Melt the wax.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,17,"For a fun addition, add some essential oils to your wax as you mix the pigment in.",Add,For,some essential oils,Mix in your pigments.,Pour the colored wax into a mold.
https://www.youtube.com/watch?v=hXo6UY60IOQ,18,You can even match the sense of your colors.,Match,sense,the sense of your colors,Gather your supplies.,Measure out your colorants.
https://www.youtube.com/watch?v=hXo6UY60IOQ,19,"As soon as the wax takes on the color of the pigment, pour it into your molds.",Take,color,the color of the pigment,Pour the colored wax into a mold.,Pour the colored wax into a mold.
https://www.youtube.com/watch?v=hXo6UY60IOQ,20,"Let the crayons harden for at least 2 hours at room temperature, then repeat the process.",Let,,"the crayons harden for at least 2 hours at room temperature , then repeat the process",Repeat the process.,Mold the crayons.
https://www.youtube.com/watch?v=hXo6UY60IOQ,21,"If you have trouble with the wax hardening before you can get it to set, go ahead and flake the wax off and set it aside.",Have,trouble,trouble with the wax hardening,Melt the wax and tallow.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,22,Cernoba wax is easy to remelt.,,,Cernoba wax,Melt the wax.,Melt the wax.
https://www.youtube.com/watch?v=hXo6UY60IOQ,23,Use your crayons once they've cooled or save them for later.,Use,crayons,your crayons,Mold your crayons.,Mold the crayons.
https://www.youtube.com/watch?v=6rfxlc1zUc0,1,"To make a friendship bracelet, first cut several strands of different colored embroidery threads that are each about 24 inches or 61 centimeters long.",Make,bracelet,a friendship bracelet,Choose several strands of embroidery thread in a variety of colors.,Tie the bracelet together.
https://www.youtube.com/watch?v=6rfxlc1zUc0,2,"Choose as many strands of thread as you like, as long as you're using three or more, and cut two strands of each color you're using.",Choose,strands,as many strands of thread as you like,Choose several strands of embroidery thread in a variety of colors.,Choose several strands of embroidery thread in a variety of colors.
https://www.youtube.com/watch?v=6rfxlc1zUc0,3,Then combine the threads and tie a knot three inches or eight centimeters from the end.,Combine,threads,the threads,Tie the second end of the bracelet into a knot.,Pass the first strand over the second strand to tie a knot.
https://www.youtube.com/watch?v=6rfxlc1zUc0,4,Tape the slack to a flat surface and separate the threads into two sets with the colors mirroring each other.,Tape,slack,the slack,Tie the second end of the bracelet into a knot.,Choose several strands of embroidery thread in a variety of colors.
https://www.youtube.com/watch?v=6rfxlc1zUc0,5,Now take the two outermost colors on the left side and make a forward knot.,Take,colors,the two outermost colors,Choose several strands of embroidery thread in a variety of colors.,Pass the first strand over the second strand to tie a knot.
https://www.youtube.com/watch?v=6rfxlc1zUc0,6,Repeat until you've tied knots with all the colors on the left side and the outermost color is in the middle.,Repeat,,knots,Start the process again with the far left thread.,Repeat the same knot using the same strands.
https://www.youtube.com/watch?v=6rfxlc1zUc0,7,"Do the same thing you did on the left side except with backward knots, working your way toward the middle with the outermost color.",Do,thing,"the same thing you did on the left side except with backward knots ,",Start the process again with the far left thread.,Cross the right strand over the center strand.
https://www.youtube.com/watch?v=6rfxlc1zUc0,8,"Once you reach the middle, start again on the left side, this time with a new outermost color.",Reach,middle,the middle,Start the process again with the far left thread.,Cross the right strand over the center strand.
https://www.youtube.com/watch?v=6rfxlc1zUc0,9,Continue tying knots until your bracelet is about three inches or eight centimeters long.,Continue,,tying knots until your bracelet is about three inches or eight centimeters long,Continue until the bracelet is long enough for your wrist.,Tie the second end of the bracelet into a knot.
https://www.youtube.com/watch?v=6rfxlc1zUc0,10,Then tie a knot using all the threads and braid the slack.,Tie,knot,a knot,Tie a knot before you begin the main braid.,Tie a knot before you begin the main braid.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,1,"To cook asparagus on the stovetop, first snap the woody ends off the asparagus and cut them to your desired size.",Cook,asparagus,asparagus,Break off the ends.,Place the asparagus spears on a baking sheet.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,2,"Then, add some oil or butter to a pan and saute the asparagus on high heat for 3 to 5 minutes.",Add,oil,some oil or butter,Add the asparagus to the pan.,Place the asparagus spears on a baking sheet.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,3,You'll know it's done when it's lightly browned and tender.,Know,,You,Season with salt and pepper.,Drizzle olive oil over the spears.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,4,"To roast asparagus in the oven, first place the asparagus in a bowl and add olive oil, salt, pepper, and your favorite seasonings.",Roast,asparagus,asparagus,Season with salt and pepper.,Place the asparagus spears on a baking sheet.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,5,Toss the asparagus so all of the spears are coated.,Toss,asparagus,the asparagus,Cut the asparagus or leave the spears whole.,Cut the asparagus or leave the spears whole.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,6,Then spread them out on a baking sheet.,Spread,them,them,Place the asparagus spears on a baking sheet.,Place the asparagus spears on a baking sheet.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,7,"Finally, cook the asparagus at 400 degrees Fahrenheit 205 degrees Celsius for 10 to 15 minutes or until the spears are browned and tender.",Cook,asparagus,the asparagus,Roast for 12 minutes.,Place the asparagus spears on a baking sheet.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,8,"If you want to grill asparagus, first preheat your grill over high heat.",Want,,to grill asparagus,Preheat the oven to 400℉ (205℃).,Place the asparagus spears on a baking sheet.
https://www.youtube.com/watch?v=iKJ6_Gm1b9g,9,Place the spears directly on the grill and grill them for 3 to 4 minutes or until they're charred and tender.,Place,spears,the spears,Place the asparagus spears on a baking sheet.,Drizzle olive oil over the spears.
https://www.youtube.com/watch?v=CwrgUl3tE5A,1,"To stop a cat from clawing furniture, put a scratching post next to any furniture your cat likes to scratch.",Stop,cat,a cat,Train your cat to use the scratching post.,Train your cat to use the scratching post.
https://www.youtube.com/watch?v=CwrgUl3tE5A,2,Then rub some catnip on the posts so your cat is more interested in using them.,Rub,catnip,some catnip,Allow your cat some outside time where possible.,Train your cat to use the scratching post.
https://www.youtube.com/watch?v=CwrgUl3tE5A,3,"If you catch your cat clawing the furniture, pick her up and move her to the nearest scratching post.",Catch,cat,your cat,Train your cat to use the scratching post.,Train your cat to use the scratching post.
https://www.youtube.com/watch?v=CwrgUl3tE5A,4,"You can also try putting double-sided tape on the furniture, which will deter your cat from scratching it since she won't like the feeling of the tape on her claws.",Try,,"putting double - sided tape on the furniture , which will deter your cat from scratching it since she wo n't like the feeling of the tape on her claws",Consider the downsides and alternatives to declawing your cat before having it done.,Train your cat to use the scratching post.
https://www.youtube.com/watch?v=R-QBlNYpl6c,1,"If you want to steam vegetables on the stove, first bring two cups of water to a boil in a pot.",Want,,to steam vegetables on the stove,Choose a deep pot that can hold all the vegetables you want to steam.,Choose a deep pot that can hold all the vegetables you want to steam.
https://www.youtube.com/watch?v=R-QBlNYpl6c,2,"If you have a steamer basket or heat-safe colander, then place the vegetables in the basket and close the lid.",Have,colander,a steamer basket or heat - safe colander,Close the lid and heat the pot on medium-high heat.,Add the vegetables to the steamer.
https://www.youtube.com/watch?v=R-QBlNYpl6c,3,"Allow the steam to cook the vegetables for a few minutes, testing them periodically with a fork for doneness.",Allow,steam,the steam to cook the vegetables for a few minutes,Let the vegetables steam for a few minutes.,Let the vegetables steam for a few minutes.
https://www.youtube.com/watch?v=R-QBlNYpl6c,4,"If you don't have a basket or colander, place your vegetables in the pot and add an inch or two of water.",Have,basket,a basket or colander,Put your vegetables in a microwavable bowl with a small amount of water.,Put your vegetables in a microwavable bowl with a small amount of water.
https://www.youtube.com/watch?v=R-QBlNYpl6c,5,"Then, put the lid on so the steam can build up and soften the vegetables.",Put,lid,the lid,Close the lid and heat the pot on medium-high heat.,Let the vegetables steam for a few minutes.
https://www.youtube.com/watch?v=pRgpwmejMu0,1,"To remove powder nails, start by using a nail file to thoroughly sand down the top layer of each nail.",Remove,nails,powder nails,Sand down the top layer of each nail with a nail file.,Wipe off the powder nails with a paper towel.
https://www.youtube.com/watch?v=pRgpwmejMu0,2,"Once your nails are sanded down, soak 10 cotton balls in pure acetone and place one cotton ball on each of your nails.",Sand,,your nails,Soak cotton balls in pure acetone.,Sand down the top layer of each nail with a nail file.
https://www.youtube.com/watch?v=pRgpwmejMu0,3,Wrap each finger with foil so that the cotton ball is held in place.,Wrap,finger,each finger,Wrap your nails in foil to hold the cotton balls in place.,Wrap your nails in foil to hold the cotton balls in place.
https://www.youtube.com/watch?v=pRgpwmejMu0,4,Then wait 15 minutes while the acetone works.,Wait,minutes,,Wait 10-15 minutes for the nails to soak in the acetone.,Wait 10-15 minutes for the nails to soak in the acetone.
https://www.youtube.com/watch?v=pRgpwmejMu0,5,"When it's time to remove them, gently press down on the cotton ball as you're pulling it off of your nail, so that it wipes off the powder.",Press,,it,Wipe off the powder nails with a paper towel.,Wipe off the powder nails with a paper towel.
https://www.youtube.com/watch?v=pRgpwmejMu0,6,"If there's any residue left, you can remove it with a nail file.",Be,residue,any residue left,Sand down the top layer of each nail with a nail file.,Wipe off the powder nails with a paper towel.
https://www.youtube.com/watch?v=pRgpwmejMu0,7,"If you don't have a nail file, you can use a nail file to remove the powder.",Have,file,a nail file,Sand down the top layer of each nail with a nail file.,Wipe off the powder nails with a paper towel.
https://www.youtube.com/watch?v=fxj7sZMswCo,1,"To put out a kitchen fire, turn the heat off and put a lid on the pot until it's cooled down.",Put,fire,a kitchen fire,Put a lid on it.,Allow the fire to burn down before extinguishing it.
https://www.youtube.com/watch?v=fxj7sZMswCo,2,"To put out a grease fire, sprinkle baking soda and or salt onto the grease, but do not use water or flour.",Put,fire,a grease fire,Use baking soda or salt on grease fires.,Use baking soda or salt on grease fires.
https://www.youtube.com/watch?v=fxj7sZMswCo,3,"To put out a campfire, allow the fire to burn down.",Put,campfire,a campfire,Allow the fire to burn down before extinguishing it.,Allow the fire to burn down before extinguishing it.
https://www.youtube.com/watch?v=fxj7sZMswCo,4,Then pour water onto the embers until they're cold to the touch.,Pour,water,water,Pour lots of water onto the embers.,Pour lots of water onto the embers.
https://www.youtube.com/watch?v=fxj7sZMswCo,5,"To put out a brush fire, try to extinguish the fire with water, but evacuate if necessary.",Put,fire,a brush fire,try to extinguish the fire with water.,try to extinguish the fire with water.
https://www.youtube.com/watch?v=fxj7sZMswCo,6,"Check the description below for more information, including the full article.",Check,description,the description below,Use dirt or sand as an alternative for water.,Look at what resources are available to contain the fire.
https://www.youtube.com/watch?v=OxyviNTVApU,1,"To play apples to apples, you'll need 4 to 10 players.",Play,apples,apples,Deal seven red cards to each player.,Play “Apple Potpourri.
https://www.youtube.com/watch?v=OxyviNTVApU,2,"Your game should include a deck of red apple cards that each have a person, place, thing, or event on them.",Include,deck,"a deck of red apple cards that each have a person , place , thing , or event on them",Deal seven red cards to each player.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,3,"As well as a deck of green apple cards that each have a characteristic of a person, place, thing, or event on them.",,,"a characteristic of a person , place , thing , or event on them",Choose a winning number of green cards.,Mix up the stack of cards.
https://www.youtube.com/watch?v=OxyviNTVApU,4,Choose one player to be the first judge.,Choose,player,one player,Pick a judge for the first round.,Pick a judge for the first round.
https://www.youtube.com/watch?v=OxyviNTVApU,5,"The judge deals 7 red apple cards face down to each player, including themselves, and places a green apple card face up on the table.",Deal,,7 red apple cards face down,Lay down a red card to match the green card.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,6,"Then, all of the players, except for the judge, choose a red apple card from their hand that is best described by the face up green apple card.",Choose,card,a red apple card,Lay down a red card to match the green card.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,7,"For example, if the green apple card is scary, players might choose monster, spider, or Halloween.",Choose,For example,the green apple card,Choose a winning number of green cards.,Choose a winning number of green cards.
https://www.youtube.com/watch?v=OxyviNTVApU,8,"Each player gives their chosen red apple card face down to the judge, who then shuffles the cards and reads them out loud.",Give,card,their chosen red apple card,Deal seven red cards to each player.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,9,The judge chooses which red apple card they think fits best with the green apple card.,Choose,card,which red apple card they think fits best with the green apple card,Lay down a red card to match the green card.,Lay down a red card to match the green card.
https://www.youtube.com/watch?v=OxyviNTVApU,10,"They can choose based on any reasoning they'd like, and players are able to convince the judge of their favorite before the judge makes their final selection.",Choose,,They,Pick a judge for the first round.,Pick a judge for the first round.
https://www.youtube.com/watch?v=OxyviNTVApU,11,"Once the judge has chosen, the player who played that card wins the round and receives the green apple card.",Choose,,that card,Pick a judge for the first round.,Choose a winning number of green cards.
https://www.youtube.com/watch?v=OxyviNTVApU,12,All of the played red apple cards are discarded and a new judge starts the next round.,Discard,,All of the played red apple cards,Pick a judge for the first round.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,13,"Each player should draw a new red apple card if needed, so they have 7 cards in their hand.",Need,,a new red apple card,Deal seven red cards to each player.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,14,The game continues until a player has acquired enough green apple cards to win.,Continue,,The game,Deal seven red cards to each player.,Choose a winning number of green cards.
https://www.youtube.com/watch?v=OxyviNTVApU,15,"For a 4 player game, the first player to earn 8 green apple cards wins.",Win,For,8 green apple cards,Deal seven red cards to each player.,Choose a winning number of green cards.
https://www.youtube.com/watch?v=OxyviNTVApU,16,"In a 5 player game, it's 7 green apple cards.",,,it,Match opposites in the “Crab Apple” version.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=OxyviNTVApU,17,"A 6 player game requires 6 green apple cards, a 7 player game requires 5, and an 8 to 10 player game requires 4.",Require,cards,6 green apple cards,Deal seven red cards to each player.,Deal seven red cards to each player.
https://www.youtube.com/watch?v=0YbKy_JAOK4,1,"If the traditional way of peeling a banana leaves you with a mushy top, try the monkey magic or upside down method, which starts with holding the banana with the stem pointing downwards.",Leave,you,a banana,Hold the banana with the stem pointing downwards.,Peel the rest of the banana the normal way.
https://www.youtube.com/watch?v=0YbKy_JAOK4,2,Gently pinch or push the tip to tear the skin.,Pinch,,the tip,Pinch or push just at the tip to tear the skin.,Pinch or push just at the tip to tear the skin.
https://www.youtube.com/watch?v=0YbKy_JAOK4,3,You can also use your nail to puncture the peel.,Use,nail,your nail,"Hold the banana in your hand, stem pointing up.",Pinch or push just at the tip to tear the skin.
https://www.youtube.com/watch?v=0YbKy_JAOK4,4,"Next, peel downward toward the stem and enjoy.",Peel,toward,,Snap off the stem and peel the skin downward.,Peel downwards towards the stem.
https://www.youtube.com/watch?v=0YbKy_JAOK4,5,"If you have a knife handy, you can also cut the banana from the tip to the handle and again halfway down the middle horizontally.",Have,handy,a knife handy,Cut the banana from the tip to the handle.,Cut the banana from the tip to the handle.
https://www.youtube.com/watch?v=0YbKy_JAOK4,6,Take the skin off the pieces and you have a peeled and quarter treat.,Take,skin,the skin,Peel the skin off the four pieces.,Peel the skin off the four pieces.
https://www.youtube.com/watch?v=dThZg6EG_pc,1,"To clean white converse, first untie the shoes and remove the laces.",Clean,converse,white converse,Apply a stain stick to the dirtied spot.,Rinse the shoes under running water.
https://www.youtube.com/watch?v=dThZg6EG_pc,2,Then use a toothbrush or washcloth to wipe off any caked on dirt or grime on the shoes.,Use,toothbrush,a toothbrush or washcloth,Dab on a little bleach.,Rinse the shoes under running water.
https://www.youtube.com/watch?v=dThZg6EG_pc,3,"Add two teaspoons, 10 milliliters, of dish soap and one cup, 235 milliliters, of warm water to a bowl and mix together.",Add,teaspoons,"two teaspoons , 10 milliliters , of dish soap and one cup , 235 milliliters , of warm water",Use plain soap and water.,Make a paste with baking soda and vinegar.
https://www.youtube.com/watch?v=dThZg6EG_pc,4,Dip the brush or cloth in the mixture and scrub each side of your shoes using back and forth strokes.,Use,strokes,each side of your shoes,Make a paste with baking soda and vinegar.,Scrub the paste over the shoes.
https://www.youtube.com/watch?v=dThZg6EG_pc,5,Brush dirty areas until the stains are completely removed.,Remove,,the stains,Remove the shoelaces.,Apply a stain stick to the dirtied spot.
https://www.youtube.com/watch?v=dThZg6EG_pc,6,"Next, wipe down your shoes with a damp cloth to remove any leftover suds.",Wipe,shoes,your shoes,Apply a stain stick to the dirtied spot.,Remove the shoelaces.
https://www.youtube.com/watch?v=dThZg6EG_pc,7,"To dry your shoes, crumple newspaper and place it inside your shoes.",Dry,shoes,your shoes,Toss your shoes into the washing machine.,Moisten the shoes.
https://www.youtube.com/watch?v=dThZg6EG_pc,8,The newspaper will help your shoes maintain their shape while they air dry.,Help,,your shoes maintain their shape while they air dry,Let the shoes air dry.,Let the shoes air dry.
https://www.youtube.com/watch?v=dThZg6EG_pc,9,"For stubborn stains, you can use baking soda and hydrogen peroxide.",Use,For,baking soda and hydrogen peroxide,Make a paste with baking soda and vinegar.,Make a paste with baking soda and vinegar.
https://www.youtube.com/watch?v=dThZg6EG_pc,10,"First, add one tablespoon, 14 grams of baking soda, one half tablespoon, 15 milliliters of water, and one half tablespoon, 15 milliliters of hydrogen peroxide to a bowl and mix together.",Add,tablespoon,"one tablespoon , 14 grams of baking soda , one half tablespoon , 15 milliliters of water , and one half tablespoon , 15 milliliters of hydrogen peroxide",Make a paste with baking soda and vinegar.,Make a paste with baking soda and vinegar.
https://www.youtube.com/watch?v=dThZg6EG_pc,11,Then spread the paste onto your shoes using a toothbrush or washcloth.,Spread,paste,the paste,Make a paste with baking soda and vinegar.,Scrub the paste over the shoes.
https://www.youtube.com/watch?v=dThZg6EG_pc,12,Leave your shoes out in the sun for four to five hours.,Leave,shoes,your shoes,Apply a stain stick to the dirtied spot.,Let the shoes air dry.
https://www.youtube.com/watch?v=dThZg6EG_pc,13,Then use a clean brush or cloth to remove the dried paste.,Use,brush,a clean brush or cloth,Apply a stain stick to the dirtied spot.,Make a paste with baking soda and vinegar.
https://www.youtube.com/watch?v=dThZg6EG_pc,14,"To clean your white shoelaces, just soak them in a bowl of soapy water for 10 minutes.",Clean,shoelaces,your white shoelaces,Apply a stain stick to the dirtied spot.,Rinse the shoes under running water.
https://www.youtube.com/watch?v=dThZg6EG_pc,15,Then lay them out to air dry.,Lay,them,them,Let the shoes air dry.,Let air dry.
https://www.youtube.com/watch?v=cpWQfb_4DY4,1,"To dice an onion, first cut off the top and the bottom.",Dice,onion,an onion,Halve the onion from top to bottom.,Slice the onion lengthwise to dice it.
https://www.youtube.com/watch?v=cpWQfb_4DY4,2,Then cut the onion in half lengthwise through the root and peel and discard the skin.,Cut,onion,the onion,Peel back the outer skin from each half of the onion.,Peel back the outer skin from each half of the onion.
https://www.youtube.com/watch?v=cpWQfb_4DY4,3,"Place one of the halves cut side down and make several horizontal cuts through the onion, making sure you don't cut all the way through the root.",Cut,side,one of the halves cut,Make 2-3 sideways cuts from the flat side.,Cut the onion in half with a knife.
https://www.youtube.com/watch?v=cpWQfb_4DY4,4,Repeat with the other half and you're done.,Repeat,with,,Cut the onion in half with a knife.,Slice the onion lengthwise to dice it.
https://www.youtube.com/watch?v=OuwfOEvf10E,1,"To shred zucchini easily with a food processor, start by washing the zucchini with cool water.",Shre,zucchini,zucchini,Turn the crank to cut the vegetable in a spiral motion.,Pulse your food processor for 30 seconds or insert the squash through the shredding attachment.
https://www.youtube.com/watch?v=OuwfOEvf10E,2,You can also peel it if you don't like the taste of the skin.,Peel,,it,Peel the zucchini if you don’t want the peel in your recipes.,Peel the zucchini if you don’t want the peel in your recipes.
https://www.youtube.com/watch?v=OuwfOEvf10E,3,"If your zucchini is longer than 8 inches, use a spoon to scoop out the seeds in the middle.",Use,spoon,your zucchini,Scoop out the mature seeds in the center.,Cut off the ends of the zucchini.
https://www.youtube.com/watch?v=OuwfOEvf10E,4,"Next, chop the pieces into 2 inch squares and put the cubes into the processor.",Chop,pieces,the pieces,Chop the pieces into two-inch (five cm) squares and toss them into the food processor.,Chop the pieces into two-inch (five cm) squares and toss them into the food processor.
